"","x"
"6416","BC035044"
"6417","Chek1"
"6418","Chtf18"
"6419","Mnt"
"6420","Zfp354c"
"6421","Angptl4"
"6422","Mnd1"
"6423","Nsl1"
"6424","Tedc1"
"6425","Cntrob"
"6426","Spc25"
"6427","Cd79b"
"6428","Cenpi"
"6429","Nptxr"
"6430","Nrtn"
"6431","Cep55"
"6432","Mcm2"
"6433","Mfng"
"6434","Mmp11"
"6435","Arhgap19"
"6436","Snhg4"
"6437","St6galnac2"
"6438","Zfp184"
"6439","Fstl3"
"6440","Gm13502"
"6441","Gm14091"
"6442","Scd2"
"6443","Aatk"
"6444","Fam174b"
"6445","Lifr"
"6446","Rgs7bp"
"6447","Ska3"
"6448","Gm10654"
"6449","Dnph1"
"6450","Scd4"
"6451","Samd14"
"6452","Slc7a4"
"6453","Cd28"
"6454","Ano7"
"6455","Spata9"
"6456","Dchs1"
"6457","Kif4"
"6458","Stil"
"6459","Tnnt3"
"6460","Lrrc66"
"6461","Spc24"
"6462","Per3"
"6463","Prc1"
"6464","Tspyl4"
"6465","Slc18b1"
"6466","Cyp2j9"
"6467","Fbxo48"
"6468","Smtn"
"6469","Tbc1d2"
"6470","Tmem144"
"6471","Racgap1"
"6472","Deptor"
"6473","Tbc1d4"
"6474","Zfyve28"
"6475","Fxyd7"
"6476","Plekha7"
"6477","Cfap77"
"6478","Slc45a4"
"6479","Mns1"
"6480","Ncaph"
"6481","Pxylp1"
"6482","Eef2k"
"6483","Dipk1b"
"6484","AC150312.1"
"6485","Sgo2a"
"6486","Tmem158"
"6487","Espn"
"6488","Clec10a"
"6489","Asf1b"
"6490","Wee1"
"6491","Camsap3"
"6492","Anks6"
"6493","Cd101"
"6494","Cdkn3"
"6495","AC132288.1"
"6496","C8g"
"6497","Ska2"
"6498","Marveld1"
"6499","Cbx2"
"6500","Bub1"
"6501","Mir29c"
"6502","Kifc1"
"6503","Pank1"
"6504","Phf24"
"6505","Nanos1"
"6506","Vegfd"
"6507","Abhd1"
"6508","Sigirr"
"6509","Fam171a1"
"6510","Cd34"
"6511","Mpz"
"6512","Ephb6"
"6513","Cbx6"
"6514","St8sia6"
"6515","Cep72"
"6516","Rfx2"
"6517","Dhcr24"
"6518","Jag2"
"6519","Sv2a"
"6520","Arhgef9"
"6521","Efcab12"
"6522","Ccdc85c"
"6523","Knstrn"
"6524","Ect2"
"6525","Dclk2"
"6526","Parpbp"
"6527","Pkmyt1"
"6528","Ndc80"
"6529","Recql4"
"6530","Pask"
"6531","Spry3"
"6532","Thsd1"
"6533","Etl4"
"6534","Padi3"
"6535","Fam78a"
"6536","Vwa7"
"6537","Dhcr7"
"6538","Rapgef3"
"6539","Stmn1"
"6540","Lrg1"
"6541","Brsk1"
"6542","Ncapg"
"6543","Srl"
"6544","Abcd2"
"6545","Mir5625"
"6546","E2f2"
"6547","Engase"
"6548","Melk"
"6549","Ltb4r2"
"6550","Lockd"
"6551","Tbx6"
"6552","Rapsn"
"6553","Kctd12b"
"6554","Cnrip1"
"6555","P2rx1"
"6556","Meioc"
"6557","Cenph"
"6558","Mir5114"
"6559","Dsn1"
"6560","Fam78b"
"6561","Top2a"
"6562","Amz1"
"6563","Eldr"
"6564","Tfdp2"
"6565","Ccnb1"
"6566","Misp3"
"6567","Rasgef1a"
"6568","Cdca5"
"6569","Ramp1"
"6570","Tmem246"
"6571","Dzip1"
"6572","Ckap2"
"6573","Syngr4"
"6574","Tie1"
"6575","Brca2"
"6576","Pi16"
"6577","Ctsg"
"6578","Cand2"
"6579","Fzd2"
"6580","Fam222a"
"6581","Bspry"
"6582","Nup210"
"6583","Kcnk5"
"6584","Cdkn2c"
"6585","Cdca7l"
"6586","Tmem98"
"6587","Cdc6"
"6588","Dut"
"6589","Dact1"
"6590","Slc36a2"
"6591","Mcm7"
"6592","Wdr90"
"6593","Gm10605"
"6594","Mmp17"
"6595","Aurkb"
"6596","Nuf2"
"6597","Nos3"
"6598","Kif15"
"6599","Aunip"
"6600","Morc4"
"6601","Neil2"
"6602","Clec1a"
"6603","Rsc1a1"
"6604","Mir546"
"6605","Rnf144b"
"6606","Plekhg5"
"6607","Cd79a"
"6608","Rasd2"
"6609","Kif18a"
"6610","Ccdc142"
"6611","Slc26a11"
"6612","Fancd2"
"6613","Ube2c"
"6614","Syt3"
"6615","Enho"
"6616","Nccrp1"
"6617","Apold1"
"6618","Nusap1"
"6619","Ovgp1"
"6620","Sorbs3"
"6621","Stard4"
"6622","Tns1"
"6623","Mrgpre"
"6624","Tmem102"
"6625","Gm12856"
"6626","Uhrf1"
"6627","Cdc25c"
"6628","Sgo1"
"6629","Dact3"
"6630","Sgsh"
"6631","Asgr2"
"6632","Gm15156"
"6633","Samd4"
"6634","Bub1b"
"6635","Ccnb2"
"6636","Myl2"
"6637","Cenpa"
"6638","St6galnac1"
"6639","Mxd3"
"6640","Pclaf"
"6641","Fads2"
"6642","Rpp25"
"6643","Gm15428"
"6644","Tspan2"
"6645","Ncapd2"
"6646","Tlr5"
"6647","Ccsap"
"6648","Kif20a"
"6649","Bsn"
"6650","Psrc1"
"6651","Card11"
"6652","Slc14a1"
"6653","Prr11"
"6654","Rpl3l"
"6655","Nynrin"
"6656","Fbxo17"
"6657","Fbxo5"
"6658","Frat1"
"6659","Bmyc"
"6660","Kif23"
"6661","Arhgef39"
"6662","Fsbp"
"6663","Ppp4r4"
"6664","Pcdhgc4"
"6665","Car15"
"6666","Arhgef4"
"6667","P2ry1"
"6668","Gm11223"
"6669","Nsun7"
"6670","Klhl3"
"6671","Ccn5"
"6672","Pcp4l1"
"6673","Nlrp12"
"6674","Ticrr"
"6675","Pole"
"6676","Atp6v0e2"
"6677","Nek2"
"6678","Aplnr"
"6679","Fam117a"
"6680","Fah"
"6681","Cyp2u1"
"6682","Rtkn"
"6683","Neurl1a"
"6684","Gm12353"
"6685","Mex3b"
"6686","Ppfia4"
"6687","Gm11944"
"6688","Fndc10"
"6689","Ccdc92b"
"6690","Mlxipl"
"6691","Knl1"
"6692","Exo1"
"6693","Gm15326"
"6694","Apbb1"
"6695","Lyl1"
"6696","Syngr3"
"6697","Cenpn"
"6698","Birc5"
"6699","Wfikkn1"
"6700","Sox12"
"6701","Cables1"
"6702","Vipr1"
"6703","AL731706.2"
"6704","Vash2"
"6705","C1ql1"
"6706","Dscc1"
"6707","Kcnj9"
"6708","Ttk"
"6709","Gm10369"
"6710","Slc46a3"
"6711","Adgrl1"
"6712","Abcg3"
"6713","Gm12992"
"6714","Prtn3"
"6715","N4bp3"
"6716","Vps37d"
"6717","Spag5"
"6718","Runx2os2"
"6719","Cdc20"
"6720","Slc16a12"
"6721","Acot1"
"6722","Ranbp17"
"6723","Ear2"
"6724","Kif11"
"6725","Gm10392"
"6726","Cdca3"
"6727","Smo"
"6728","Cit"
"6729","Tk1"
"6730","Kif2c"
"6731","Zfp385c"
"6732","B3gnt7"
"6733","Kcnk12"
"6734","Col4a6"
"6735","Anln"
"6736","Minar1"
"6737","Shisa9"
"6738","Mir1191"
"6739","Plk1"
"6740","Plekhh2"
"6741","Dbp"
"6742","Frat2"
"6743","Rps3a3"
"6744","Cd300lg"
"6745","Dnah8"
"6746","Nptx1"
"6747","Dtl"
"6748","Foxm1"
"6749","Epor"
"6750","Glo1-ps"
"6751","Osbpl10"
"6752","Mansc4"
"6753","Atg9b"
"6754","Cnr2"
"6755","Cdca2"
"6756","Drd1"
"6757","Cpt1b"
"6758","Kif18b"
"6759","Dhtkd1"
"6760","Epas1"
"6761","Clspn"
"6762","Kif14"
"6763","Fgd1"
"6764","Mybl2"
"6765","Fam83d"
"6766","Abca6"
"6767","Lrfn4"
"6768","Gm11464"
"6769","Kntc1"
"6770","Scel"
"6771","Nap1l3"
"6772","L3hypdh"
"6773","Troap"
"6774","Slc25a27"
"6775","Sesn1"
"6776","Bcl7a"
"6777","Dkk2"
"6778","Slain1"
"6779","Ankrd34a"
"6780","Cenpf"
"6781","Cenpp"
"6782","Abcc2"
"6783","Lefty1"
"6784","Ung"
"6785","Shcbp1"
"6786","Tpbgl"
"6787","Cd163"
"6788","Pcyt1b"
"6789","Tmem154"
"6790","Cdhr3"
"6791","Slc9a3r2"
"6792","Scml2"
"6793","Tbc1d10c"
"6794","Lmo1"
"6795","Ccna2"
"6796","Pard6g"
"6797","Treml1"
"6798","St6gal1"
"6799","Gm10614"
"6800","Mpo"
"6801","Stab2"
"6802","Dscam"
"6803","Neurl1b"
"6804","Tmem121b"
"6805","Pbk"
"6806","Fbxl16"
"6807","Ttc39a"
"6808","Tcf19"
"6809","Ttc39aos1"
"6810","Prkag2os2"
"6811","Rrm2"
"6812","Prss41"
"6813","Gm15246"
"6814","Exoc3l2"
"6815","Muc2"
"6816","Galnt9"
"6817","Trib2"
"6818","E2f7"
"6819","Aspm"
"6820","Klhl33"
"6821","Bmx"
"6822","Nat8l"
"6823","Cdca7"
"6824","Depdc1a"
"6825","Lpar5"
"6826","Glb1l2"
"6827","Naaladl1"
"6828","Lrr1"
"6829","Jph1"
"6830","Neil3"
"6831","Ska1"
"6832","Card14"
"6833","Elfn2"
"6834","Tox2"
"6835","Cbfa2t3"
"6836","Lpin1"
"6837","Elane"
"6838","Kbtbd11"
"6839","Retnlg"
"6840","Prickle2"
"6841","Tfap4"
"6842","Zfp395"
"6843","Sh2d1b2"
"6844","Mdfi"
"6845","Cenpm"
"6846","Ttpa"
"6847","D5Ertd605e"
"6848","Arhgap33"
"6849","Ptger3"
"6850","Cerox1"
"6851","Kcnip3"
"6852","AI847159"
"6853","Sapcd2"
"6854","Klhl23"
"6855","Esco2"
"6856","Mfsd4a"
"6857","Card10"
"6858","Elavl4"
"6859","BC018473"
"6860","Tmem255b"
"6861","Gm12522"
"6862","Lrrc14b"
"6863","Pif1"
"6864","Prr5"
"6865","Mrvi1"
"6866","Kcne3"
"6867","Rab17"
"6868","Rasgrp3"
"6869","Gm13778"
"6870","Gcm2"
"6871","Slco2b1"
"6872","Chst10"
"6873","Myadml2"
"6874","Nrg2"
"6875","Cmah"
"6876","Pimreg"
"6877","Bex6"
"6878","Rtn4rl1"
"6879","Spr-ps1"
"6880","Depdc1b"
"6881","Mn1"
"6882","Xkr5"
"6883","Rtkn2"
"6884","Nr0b2"
"6885","Armc2"
"6886","Etfbl"
"6887","Gm10503"
"6888","Ankle1"
"6889","Gm13373"
"6890","BC106179"
"6891","Asb10"
"6892","Smim10l2a"
"6893","Zbtb16"
