"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"17","A130071D04Rik",45.0985485007519,1.77737101928251,0.513476047463529,3.4614487434465,0.000537276419700053,0.0234122391358866
"18","A530040E14Rik",1685.79358375496,-1.3265063183633,0.333700032082782,-3.97514591198548,7.03361198247165e-05,0.004734161911279
"19","A930005H10Rik",496.197928533188,-2.13889709698103,0.141098604735756,-15.1588819817649,6.61864043432512e-52,1.35130575534138e-48
"20","A930015D03Rik",3.44707942305166,-4.90521416313336,1.42443037837588,-3.44363209153559,0.000573956146739514,0.0244011925981371
"21","Aars",15849.7515981354,-1.50560186730937,0.460189878292084,-3.27169705013321,0.00106904061748466,0.0389754391791284
"22","Abca3",8674.03607476126,-0.606776626959761,0.101863545922297,-5.95675932411205,2.57288711495298e-09,5.02944688694266e-07
"23","Abca5",641.16911695074,-1.25033404035584,0.241417743353678,-5.17913067609159,2.22922278299004e-07,3.21504246777268e-05
"24","Abcb8",2006.11941243993,-0.579964739594991,0.176583650800167,-3.28436260643016,0.0010221332152693,0.0377142526718342
"25","Abcc10",436.326971897153,-1.28127991169398,0.173152180724671,-7.39973303444173,1.36458555148794e-13,3.98004119183983e-11
"26","Abcg1",35552.3067928679,-0.783275820535017,0.154825286512383,-5.05909492034024,4.21251145750101e-07,5.64619995267305e-05
"27","Abhd1",201.661731573745,-5.29066886005042,0.35108026094719,-15.069684766032,2.56333165604177e-51,4.2819290163425e-48
"28","AC125149.2",18.961175695407,-4.14505112445338,1.30314566641324,-3.18080413516792,0.00146866888823805,0.0480192007497761
